ID,Target
ID_HYKBKK,Awa na moni ba lakisi ngai bana basi eza bana basi mitano bazo sala biloko ya menuiserie baeza neti bazo tanga bazo tanga ba biloko ya menuiserie ya couture eza bana basi bazo tanga biloko ya menuiserie na couture na kopakola balace.
ID_HYKQPA,Chimushini chakatsvetwa pasi paivhu. Chine ruvara rutsvuku rutema ruchena. Chine mavhiri marefu neanotenderera. Chine mibato mitema negirazi nechepamusoro.
ID_HZNFNO,Mwana mobali oyo kitoko ye wana aza pembe kasi ba kangi ye suki ya kitoko aza na suki ya milai ye aza na nzoto ya pembe kasi alati neti kazaka ya mwindu kasi suki na ye pe eza na langi ya chokola pe neti mosaka.
ID_HZRRCJ,Oyo tozali ba zali kolakisa biso motu ya mwana mobali elenge mobali oyo ba silisi kokata ye suki to moni ba kati kitoko motelo ba kati suki na ye ezali kitoko kasi to moni suki na ye ezali ya mwindo kasi ezali kitoko kitoko na ndenge ba sali yango.
ID_IABFQG,Bana basi misato bazo beta bale ya vole ball ba oyo ya ngambu oyo ba lati pembe pembe ba oyo ya kuna ba lati mosaka bazo beta bale yango na mabele.
ID_IAQVWH,Basoda ba telemi na ba polisi ba soda ba zali ba mikonzi ba lati bapete ebele na lipeka mosusu aza polisi atelemi pembeni na bango ba zali pe na ba mosusu na sima bilongi na bango ezomonana te.
ID_IAZYFG,Eh na foto ndenge na zali komona eza photo ba kangi photo place badesinaki batu misato na moni eza ba ndeko misato ya mibali moko akangi moninga na ye nalokolo oyo ba kangi ye nalokolo pe to moni na loketo na ye ba kangi singa ba zali kobenda.
ID_IBOQSR,Muchero unowanikwa munda nguva yekunaya. Muchero uyu unokura zvisingaite. unonzi nwiwa. Nwiwa iri rine ruvara rwegirini. Kunze mukati maro mune ruvara rutsvuku nemhodzi dzichena nedzimwe dzakanoita dzitema.
ID_IFDPXA,Na elili oyo nazo mona esika bazo lakisa biso armoire esalemi na ndenge na yango moko ekesen misusu esalemi na libaya ya elengi ya bien na marafia ezali etaleli ya elengi ya kosepelisa miso esika bazo lakisa biso elengi na yango.
ID_IGVBWB,Imba inoratidza kuti yakavakwa kare ikaiswa marata uyewo ine mudhuri wesemende. hainawo kuzoiswa ruvara.
ID_IHETUB,Awa eza na kati ya kompani ba sala biloko mabende ba mashine oyo edumbaka amabende esala maambo ebele ya kompani ba sala biloko mabende ba biloko ya kosala babato kosa don bafongola ba biloko smaambo ebele kaka eya biloka societe.
ID_IIDVMA,Bangomba moko ya minene minene ba ngomba yango eza na ba nzete ebele na ba matiti ebele na katikati ya ba ngomba ango eza na mwa mai oyo eleki likolo ya mai wana ba tongi pon moko ya monene makasi eza na ba mituka oyo ezoleka likolo ya pon wana.
ID_IILLRK,Esika oyo batandeli biso pilipili ewuti na bilanga eza mofudin eza na ba langi ebele toza na langi ya motane toza na pilipili ya langa ya pondu toza na pilipili ya langa y lilala toza pe na pilipili ya langi ya mosaka.
ID_IIOLEC,Poto ine ruvara rwesirivheri negoridhe. Iyine mubato yakavharwa nemuvharo une ruvara rwesirivheri nemubato wegoridhewo zvakare.
ID_IJLJDF,Elenge ya mobali azotambola okende wapi azokende wapi elenge ya mobali ya mir.
ID_IJZINK,Na kati kati ya balabala ya monene ba ndako ya milai eza mingi eza bana balilisi ya kitoko na se na yango mituka eza mingi etelemi ya mwindu ya lange ya mbwe bato ba telemi na balabala yango ba nzete pe ezali nyonso eza esika moko.
ID_ILSQAM,Mapepa anoshandiswa nevarairidzi nevana vechikoro anoshandiswa kuita zvakasiyana siyana. Pana manila anoshandiswa kunyorerwa zvimwe zvinhu kana kuisa kumadziro.
ID_ILZBDG,Lipaboule batie na kati maki ya kokalinga na musuni pembeni na yango frite ezali pe eza na ndunda mobeso na pembeni na yango.
ID_IMABFP,Motokari chena yakamira kumashure kwayo kune rori iri kutevera irikufamba. Kumashure kwerori kune imwe motokari diki nhema iri kutevera. Kurutivi rweruboshwe rwerori kune mota tsvuku iriko zvakare.
ID_IMDKXQ,Tafura dzinoshandiswa mumahofisi kugara chigadzirwa kana chivezwa ichena. Ine maraini anochinjika machena nematema akaenzana mberi nechitema pakati chinotaridza pakati payo ine cheya chena ine maoko matema. Kudivi kune kabati ine madhirowa.
ID_IMGJFD,Awa tozali kotala batu ba bilenge mibali oyo ba zali ba konzi to moni ba lati kitoko ba lati ba kazaka ya kitoko toloki ba lati ba cravate to moni ba lati na ba chemise na kati to moni ba zali kosala eloko ba bengi masano to moni bavanti na ba kiti bango nyonso ba zali kokoma ba zali bato ya politiki.
ID_IMQQQV,Foto eza liboso na biso na moni mwana mwasi ya kitoko pe ya pembe mwana mwasi oyo aza na ba suki moko ya kitoko mpenza azolakisa biso ndenge ba kangaki ye suki na ye ya kitoko.
ID_INGTEI,Awa na moni ba lakisi biso tata moko oyo azoleka liboso ya ndako na moni tata tango alati kitoko makasi pembeni na moni eza na mwandako moko oyo ba pakoli yango langi ya pembe.
ID_INJFRV,Ishangu mbiri dzemativi ose emakumbo dzine ruvara rutema dzakatsvetwa pasi dzose dziine tambo dzokusungisa dzakakochekerwa pamusoro padzo.
ID_INNLQH,Na elili oyo tozali komona museleke te azali kotambola na matiti ya langi ya pondu donc oyo ezali moseleke te.
ID_IODZNG,"Vanhu vakawanda varikufamba mumugwagwa. Vamwe vari kufamba vakatakura zvinhu zvavari kutengesa. Kumativi kwemugwagwa kune misika yakarongwa iri kutengesa muriwo, matimati nehanyanisi."
ID_IOLJWF,Nzvimbo ine miti huswa namazitombo. Pane mazitombo ane ruvara rutema neruvara ruchena. Kwoita miti ine mashizha ane ruvara rwegirini. Huswa huripo hune ruvara rwakachenerukira.
ID_IOSAJP,"Mureza unomiririra imwe nyika wakagadzirwa namavara akasiyana anosanganisira matema yero, ruvara ruchena rutsvuku neruvara rwakafanana nedenga risina makore rwakasvibiruka pakati pawo."
ID_IQDIMJ,Na bilili oyo nali komona balakisinga awa eza na kati ya ndako wana ba melaka masanga na moni ndeko mobali moko ya monene atelemi pe asimbi telefone na ye na moni mama moko alati bilamba ya mikuse.
ID_IQYLWJ,Buku ya kelasibuelasi ye.
ID_IRJYBB,Elili oyo ezali kolakisa biso bileyi kitoko biso ba congolais toliaka ezali fumbwa ezali fumbwa batiye na kati mwamba na pilipili pembeni donc ezali bileyi kitoko ba bengi fumbwa.
ID_ISKCCH,Vanhu vari pakati penhandare vanovavana vatatu vakapfeka mbatya dzine girini uye tema. umwe akapfeka mbatya dzeyero. Vari pedyo nemudhuri pakanyorwa kuti SIM Cyber sit.
ID_ISOCJR,Te.
ID_ISSMME,Awa na moni eza esika basambelaka liboso na ngai nazo mona mesa likolo ya mesa nazo mona chapele moko ya molai ya kitoko mingi.
ID_ITMCTW,Maruva ari kuratidza kusvava uyezve mamwe akatumbuka asiezvatumbuka zvacho zvasvava zvaoma. Pana mashizha akaoma ane ruvara rwebhurauni. Mamwe ave neruvara ruchena Anoratidza kuti ari kudonha kubva pamashizha eruva iri.
ID_IUIMQR,Na bilili oyo nalikomona awa eza ba mbuma ya kolia nde nali komona eza na ba langi ya pondu pe eza ebele.
ID_IVGGPA,Imba yakavakwa yakaita dendenedzwa ikapfurirwa nehuswa. Dzimba idzi dzinowzokuwanikwa kumusha dziri dzimba dzekubikira. Pamusuwo pacho pane munhu akamira. Nechokune rumwe rutivi rwemba iyi kuri kubuda motokari diki yakamira.
ID_IVNORQ,Michero yakasiyana siyana yakachekwa ikaiswa mubhodhoro. mune mvura inodzivirira kuora kwawo kuti igozodyiwa munguva ichatevera.
ID_IVVGIB,Awa na moni eza na bato ebele oyo ba telemi esika moko na kati ya ndako e liboso na bango eza na mwa mesa monene na ordinateur eza na mesa na mwa kopo ya komela mai.
ID_IWEWTQ,Logo ya pembe pe makomi na yango eza na langi ya bozenga ba sala yango mingi na kati ya ba societe na ba entreprises.
ID_IXDKJW,Mucheka une ruvara rutema ruchena nerutsvuku unogona kushandiswa iwo kumiririra nyika.
ID_IYXUVC,Maruva akasiyana siyana uyezve nemurume akabata hwawa hwake uyezve akapfeka nhumbi yebhuruu neyejini ruva repepuri.
ID_IZARIE,Mureza wenyika inonzi Dominic. Mureza uyu une zvikamu zvina zvine ruvara rwegirinhi uyezve yoita mitsara ine mivara yeyero mitema nemichena. Pakati payo ine denderedzwa ritsvuku rine nyeredzi dziri mukati dzine ruvara rwegirini neshiri.
ID_JADHES,Ndiro ine zvokudya zvinosanganisira mupunga uye nyama yemombe yakatsvukira. Parutivi pane imwe ndiro yegomba.
ID_JBDFJJ,Awa aeza na balabala nazo mona mutukooka moko lokola ezonoka ezale koleka nazo mona pena pancarte moko ya lagos.
ID_JCDLVE,Awa tozali komona ba zali kolaksa biso ndako moko ya etage ezali na langi oyo ezali ya mosaka na pembe kasi to moni ekoki na yango oyo ba bengi portail ezali ya mwindo kasi na clotire ezali ya pembe to moni na ba fololo ezali pembeni na yango.
ID_JCQMTM,Dzimba idzi dzine marata matsvuku. Dzimba idzi dzakachengetedzwa nemudhuri. Midhuri iyi ndeye kirimu. Kumberi kwedzimba kune gungwa.
ID_JCUBGG,Na elili oyo nazo mona bazo lakisa biso etaleli ya libanda esika bazo lakisa biso fololo na kati ya ekolo esalema na sima.
ID_JCXYBZ,Mukomana akapfeka hembe chena nemudhebhe webhuruu neshangu chena. akabata bepa dema arikufamba achienda nekune mvura. Akafuratira chivakwa chine ruvara rwebhuruu nemukomana akamira akapfeka tisheti ine ruvara rwebhuruu ine maoko mapfupi. Pane munhu akagara pasi ane hembe ine ruvara rutsvuku.
ID_JDBNBJ,Musikana wakamira kumusoro wakapfeka hembe ine mavara akarerekera kuruvara rwechisoja. Ine mavara matema. Mavara akarerekera kugirini namavara machena. Kuzasi wakapfeka mutirauzi wakabvaruka mumabvi. Mutirauzi uyu une ruvara rutema kumakumbo wakapfeka shangu. Mapatapata ane ruvara rutema nechepamusoro. Necheparutivi une kasimbi kane ruvara rwesirivheri.
ID_JDMXJQ,Mapundo akamera akawanda chaizvo anoratidza kuti ndeeruvara rwemumhudza uye ndeye rudzi rumwe tete. Panoonekera sekuti pane panga pachisakurwa pachibviswa mapundo iwaya asi kuti acho akawanda aripo asati abviswa.
ID_JEKZXG,Awa na moni ba lakisi biso ba sahani oyo ba bombaka biloko na kati na mesa.
ID_JFEGKS,Murume mutsvuku ari pambozha nhare yake. Akapfeka chikabudura chitema uye shangu dzerudzi rwematenesi dzisina mushinda. Murume uyu arikufamba mumugwagwa achipesana nemota chena.
ID_JFHUZS,Pneu mibale ya motuka etomboki.
ID_JGYBLF,"Mapushi erudzi rwepfumbu maviri, rimwe rakatsika, rimwe erudzi rwepfuma ari kuratidza kusakara asi akachena zvawo akagara pasi perudzi rwepfumbu nemitsetse mitema."
ID_JHGCDD,Nzvimbo ina maruva akawanda ana mashizha akasvibirira. Muri kubudikira Munhurume mumwe chete akapfeka hembe yebhuruu nemudhebhe wakasvibirira. Akabatawo ngowani nerumwe ruoko rwake ine ruvara rwakasvibirira.
ID_JHHVQW,Musasa wekutengesera wakapfurirwa nemapurasitiki matema. uri parutivi pemugwagwa wetara. Mumugwagwa mune munhu arikufamba uye pane tambo dzemagetsi dziri kufamba dzichitevera mugwagwa.
ID_JIMMLA,Awa na moni ba tata mikolo ya mindele ba fandi esika moko bazo solola.
ID_JIWBNE,Awa na moni eza ba sapato ya basi ba sapato mingi eza kitoko penza na moni eza na ba langi mingi ba langi ya mosaka pe ba langi ya moyindo nde na moni yango.
ID_JKLYVJ,Zvishongo zvemumaoko zvakasungirirwa pamucheka. Pane wachi yakakura ine pamusoro pegoridhe yakashongedzwa mukati nechinhu chinenge rize nechimwewo chiri kurutivi rwerudyi ine bhandi rebhurauni poita chimwe chishongedzo chitema chine pamwe pegoridhe zvishongedzo zvakanaka nekuti zvinowedzera vadzimai kunaka uyewo zvinoenderana nebhutsu kana mabhegi avanenge vakapakatira.
ID_JKWHQU,"Vanhu varikufamba mupevhu miti uye juraworo, miti yakareba. mashizha emujakaranda akadonhera pasi. zvigubhu zvakadonhera zvakare pasim."
ID_JLJRGG,Panzvimbo pane mishina inoshandiswa kugadzira migwagwa ine ruvara rweyero. Pane dzimba dzakapfurirwa nematenga matsvuku uye nzvimbo iyi yakakomberedzwa nemudhuri wakavakwa zvakasimba.
ID_JNBDOP,Sango rine sora rakaoma nemiti yakasvibira. Ine mashizha egirini. rakakomberedzewa newaya ine mapooro esimbi machena uye miti midiki.
ID_JODRQI,Bendele bendele yango ezali bendele eza na langi boye ya bozinga eza pe na langi ya motane kasi yango bendele oyo ezali bendele ya mboka oyo na yebi te.
ID_JPKLRV,Esika na zali komona awa nazo mona eza balabala bato ebele ba zali koleka na balabala yango pe nazo mona eza lokola balabala yango epanzana nazo mona ba salite nazo mona ba nzete mwe nazo mona balabala yango kutu koloba te eza nzela moko ya mwa mawa mpenza.
ID_JRCNAR,Musoro wemunhukadzi wakarukwa uchishandiswa vhudzi rake rekuzvarwa naro rine ruvara rutema rareba zvokurembera kugotsi akarukwa achivhurwa mitsara. mitsara ichirukwa kubva kuhuma ichidzokera kumashure ichindosiwa yakarembera.
ID_JRCNKZ,Awa na moni eza drapeau drapeau wana eza na trois couleur couleur moko eza ya pembe ya mosusu eza ya bleu na ya mosusu eza ya vert nde nazo mona eza drapeau ya penbe.
ID_JSLETR,Nzvimbo ine matombo tombo nemiti. Miti iripo inoratidza kuti haina mashizha angori matanda akamira ane ruvara rwakachenerukira. Koita mazitombo akazara ane ruvara rutema neruvara rwakachenerukira.
ID_JTAVKT,Bato ebele ba zali esika matanga ezali sanduku ya moto akufi ezali wana liboso moto moko azoyeba asimbi micro na maboko oyo ematisaka mongongo ya moto.
ID_JTZFPP,Awa tozo mona ezali loboko loboko yango ezomona neti eza loboko ya mwasi pe mwasi yango aza mwasi ya libala mpona nisapeneya mibale alati lopeto ezolakisa ete aza mwasi ya libala.
ID_JVFLIH,Mukati memotokari inoratidza kuti itsva. Ine zvigaro zvine mavara matema neegireyi. mune mabhadhi anochengetedza vanhu kubva munjodzi. Parutivi payo pane ruva guru rine mashizha egirini.
ID_JVWWXY,Mhando yenyoka inonzi anakondayakazvimonerera pamuti iripedyo nemvura. Nyoka yacho ine madododo matema asi ine ruvara rweyero.
ID_JWAFPP,Na photo oyo na zali bongo komona loboko soki to tali malamu ndenge manzaka eza milayi ezali bongo loboko yandeko mwasi asimbi naloboko na ye molangi yamuke pe ndege ba komi na molangi yango ezali bongo mafuta ya basi akoki pakola na nzoto.
ID_JXEBBV,Temberi imwe chete ine mudhuri mutsvuku. Pamusoro pawo pane chikwangwani chakanyorwa chichena chine mavara matema. Pamusoro pane denga remarata.
ID_JXFHBA,Shangu yerudzi rwetenesi iri imwe chete. Ine ruvara rwebhuruu nerwuchena. Pamberi pacho yakasungwa netambo.
ID_JZOPGC,Musikana wakarukwa zvakanaka zvinonwisa mvura nechemuzasi akarukwa madhiredhi achiti nama nama nemusoro nechekugotsi anosvika achinoungana kuita hata anobva anorembera achienda kumashure.
ID_KAXPYS,Bilili oyo na zali komona awa nazo mona ezali bongo mesa na likolo ya mesa yango nazo mona ba sahani sahani moko ezali bongo na mbisi ya mayi sahani mususu na ezali na ndunda pe sahani mususu kana namono e batiye mapa na kati.
ID_KCSMOL,Vanhu vari munhandare vari kutamba mutambo webhora panoratidza kuti pane timu mbiri yevakapfeka zveyero kumusoro nevakapfeka zvebhuruu. akapfeka zveyero ane bhora raari kuda kuedza kuti amhanye naro kuenda kunomwisa. asi pane mumwe akapfeka zvebhuruu arikuedzawo kumhanya kuti amuvharidzire. Pane vakagara varikuona zvirikuitika nechekumberi.
ID_KCUAHT,Awa na moni bolakisi biso bato oyo bazo sala sport ya voley baza bana basi ba lati kilote.
ID_KDCLWN,Mopu imwe chete iri pasi ine ruvara rutsvuku negireyi ine mubato mutema.
ID_KDXEAT,Elili oyo ekolakisa elili na kati ya bendela bilili na kati ya bendele bendele ya ba langi ya mosaka nzela mosaka na likolo nzela ya pembe eleki nzela mwindu na se pe mosaka na kati ezali elili ya maboko mibale ya motane esimbi maseke na bikoti ya motane pe mosaka.
ID_KGNJCZ,Musoro wemunhukadzi une vhudzi rakasungwa zvakanaka. Vhudzi iri riri kusungwa zvipundu zvipundu richibva kumberi richidzoka kumashure uye vhudzi racho rine ruvara rwebhurauni ruri kuonekwa nechekure asi pasi paro pane ruvara rutema.
ID_KHKIOB,Tsoko shanu dziri kubudikira mujinga memuti une midzi yakabudikira yakakura zvikuru. Shoko idzi dzine ruvara rutema neruchena kumeso kwadzo nekumusana dziri mumahuswa egirini.
ID_KHNWAX,Ezali sapato ya mobali sapato yango eza na se yango kasi yango sapato yango eza na langi ya pembe eza pe na langi boye eza neti ya sika poe kasi sapato yango eza na losika.
ID_KITUNQ,Motokari iri kufamba iri mumugwagwa mukuru uyezve yadarika nepane bhiriji rihombesa rine marambi akawanda machena neepepuru.
ID_KJKKHS,Eawa na moni batu ebele ba telemi na ndako pembeni ya mutuka na yebi te bazo sala nini.
ID_KJPMTZ,Awa tozali komona ezali esika oyo mabele ekweyi ebukani esika oyo ba benga erosion to moni bato mingi ba zali wana ba zali kotala ndenge nini mabele ebukanaki ba zali kokamwa ba zali kokamwa mingi.
ID_KJVWAL,Uyu mudziyo uyu tinoushandisa kutesita zvinhu zvedu zvese zvemagetsi tino uyezve uri mukara yeredhi uyezve une manhamba aripo pauri mudziyo uyu.
ID_KMVRGB,Rusero rudiki rune makotopeya mana nemabhanana erudzi rwemadiki nepaini epuro yakasiiwa chekumuromo chisina kubviswa zvakarongedzwa zvakanaka zviri patafura repuranga Zvinoratidza kuti zvinhu izvi zvichiri fureshi. kunze kwemabhanana akuratidza kuda kusvava nekutsva pane mamwe mativi.
ID_KNAKMY,"Mafirizhongo chikafu chakabikwa nemutoro unoshamisa uye yemurika chinoti nyama, magirini, mambatatisi nezvimwe zvakawanda wanda zvakasanganiswa ipapo kudya namambo."
ID_KNYOLJ,Ezali alimentation kote ba tekisaka ba biloko ya kolia.
ID_KPHGHG,Oile ezali na langi misato langi na likolo ezali na langi ya mosaka na katikati ezali na langi ya pondu na se ezali na langi ya motane katikati ezali na minzoto moko ezali ya langi ya pembe.
ID_KQDYTS,Mudzimai ari kufamba mumugwagwa wakapfeka. hembe ine maoko marefu. Hembe yake ine ruvara rweyero neruvara ruchena neruvara rutema mumaoko akapendekera. bhegi rine ruvara rutema mumusoro ane dhugu rine ruvara rutema zvakare.
ID_KQOSNA,Batanaimo inzvimbo ine zvitoro zvakawanda zviri mairi. Chimwe chezvitoro chiripo itiviseles. Pane motokari mbiri chena nenhema dzakamira pamberi pechivakwa ichi.
ID_KQOZUQ,Awa na moni eza na ba ndako oyo eza pembeni ya balabala na moni na balabala eza na ba mituka oyo etelemi na moni pe awa liboso ya ba ndako eza na ba mwa mandalala moko ya kitoko.
ID_KQXUZF,"Madzimai amwe ari kufamba, vamwe vakagara pamusika vachitengesa jinja nezvimwe zvakasiyana, izvo zvinoita kuti vawane mari vakwanise kuchengeta mhuri dzavo."
ID_KRJRRI,Munhu akabata banga neruoko rwake rwerudyi rweruboshwe rwakabata domatisi wakaritsigira kuti risadonha achiricheka-cheka neruoko rwake rwerudyi zvichiva zvinoita kuti tifungidzire kuti pane zvaari kubika uye ari muimba yekubikira.
ID_KTMEGI,Enamoni awa eza na stade ya baskete na moni bana mibale bazo beta baskete.
ID_KTXNJJ,Awa na gai nazo mona ndako moko ya matiti na kati na yango nazo mona bato ba fukami bazo sambela.
ID_KTZGRZ,Nzvimbo inodzidza vanhu nezvekuchaira motokari. Pane madhiramu aripo akarongwa uye pane mota chena irikuratidza kuti ine munhu. mukati. Madhiramu aya anoshandiswa kuti vanhu vadzidze kupinda pakamanikana vasingakwesherani nevamwe. Uyewo pane imwe mota nhema inotori pakati pemadhiramu chena iri kuratidza kuti yabuda mumadhiramu.
ID_KUAFOJ,Miti ine mapazi akawanda uye mashizha egirini. Pasi pane zvidhinha zvakakomberedza majecha machena akaunganidzwa okuvakisa.
ID_KVBDQL,Mwana mudiki wakabata sumbu rena yebhuruu kunze mukati ine ruvara rwesirivheri mumakumbo. Mwana uyu wakapfeka mapushi eruvara rwenhundurwa nechekumusoro wakapfeka hembe ine mavara mavara une chikabudura chebhuruu.
ID_KVDOAK,He na bilili oyo tozali bongo komona foto ya libota libota tozo mona ndeko ya mwasi ya mokolo oyo akozala mama na bango asimbi mwana mwasi pe pembeni na ye tozo mona mwana ya mobali ya moke.
ID_KVEFCF,Liboso na nga awa na moni bazwika mwa insecte nde baolakisa biso awa batika yango likolo ya tapi po tomonaka yango malamu.
ID_KVLQAJ,Liboso na ngai nazo mona eloko moko ya kitoko mingi likolo na yango na moni ba komi na monoko ya lopoto becon bapaya.
ID_KWGXEV,Masofa akagadzirwa nematanda ane matanda ane ruvara rutema neruvara rwakachenerukira Nechepamusoro pawo ane ruvara ruchena. Masofa aya anoratidza kuti akanaka uye anoyevedza kuona akagadzirwa zvine unyanzvi.
ID_KWONMZ,Awa na moni eza na ba tata ebele oyo ba telemi esika moko na kati ya kilasi na moni liboso na bango eza na mwa mesa oyo eza na ba buku na mwa molangi ya mai likolo na moni ba tata ango ba lati ndenge moko eza neti baza bazuzi na mwana mobali moko oyo atelemi katikati na bango.
ID_KXHRFU,Na foto oyo na moni ba lakisi nga awa eza ba joueure ba telemi na kati ya terrain bali ko kanga bango foto pe ba lati bilamba ekokani me oyo aliboso ndeko oyo ba lati bilamba ya langi ya mosaka.
ID_KXUYAU,Mugwagwa usina tara uri mudhorobha. Mugwagwa uyu wakanangana nechitoro chinonzi Farm and City. Kunze kwechitoro ichi kwakapakwa motokari zhinji dzine ruvara rwakasiyana.
ID_KXVLRC,Na elili oyo nazo mona esika bazo lakisa biso motuka motuka eza na langi ya mobesu ba fongoli na nsima esika nazo mona eza na masaki ya gitungul mibale.
ID_KYQFZI,Ba carton ya ba kaye ya ba farde alate ba bic ya koteka mpona bana ya kelasi.
ID_KYRBIL,Photo oyo elakisi biso na kati ya ndako moko ndako oyo eza kitoko penza pe eza pembe na ndako oyo na moni mwana mwasi ya moke afandi likolo ya mesa pe pembeni na yango asimbi mwa televizion moko ya monene.
ID_KYSXGP,Ndako oyo ezali na porte ya moindo pe mwana moko atelemi liboso ya lopango oyo na kati ya ndako wana likolo ba komi ba komi ezali na langi ya mai ya pondo.
ID_KZHIEW,Muti uri mudondo Pane mauswa nerukato une hunde mbiri zasi wakabatana kumusoro une mhanda dzakawanda Wakatemwamwa mumatavi kukasara matete. Kuruboshwe padavi rakatemwa pane gomarara rakamera rine ruva dzvuku.
ID_KZOKGB,Awa na zali komona biloko oyo basaelaka na bilanga ba bengaka yango nkongo pe kuna na liboso na moni mwa bilanga ba loni biloko lokola bashu eza komonana kuna liboso.
ID_KZSWED,Chikoro chakakura zvikuru. Chine makirasirumu akawanda zvikuru uye chakavakwa chine ruvara rweyero. Midhuri yayo yakarongwa iri nemutsetse uyezve chikoro ichi chakapoteredzwa newara.
ID_LBCZYP,Awa eza kiti na zomona esika ya batuku nini ekaka kolekisa ngonga ntango ba silisi nzomi oyo ofandi omeli eza na ba kiti ba bongisi eza ba kiti oyo ba sali yango ya mabaya eza na langi ya chokola.
ID_LBHOTH,Nzvimbo ine zvitsvina. Pane vanhu vakamira nevamwe vakagara. Pane mumwe akazembera chingoro chakabheurwa. Pari pane rori iripo ine ruvara ruchena nekamusara katema padivi kakanyorwa nemavara machena.
ID_LBNNVO,Elili oyo na zali komona awa na zali komona ba kiti ya kitoko oyo bato balingaka mingi kotiya na sima ndako to esika batu basololaka libanda to moni pe esika ba kiti ezali ebele.
ID_LBOBOR,Mayi eza pene pene ya zamba na kati ya mayi eza na ba nzete na matiti ba nzete yango eza na bakasa eza na lange ya pondu matiti yango pe eza na bakasa eza na langi ya pondu matiti moko eza ya ko kauka matiti mosusu eza ya mobeso na loboko ya mwasi ya mayi oyo eza na zamba.
ID_LBPCDU,Murume akazembera pasimbi ine ruvara rweyero. Akapfeka hembe tema netarauzi rejini. Pamberi pake pane murume akagara akaisa masiki pamuromo akabata mari muruoko rwerudyi ruoko rweruboshwe rune wachi uye ari kutengesa mamasiki.
ID_LBUPDF,Ba ndeko esika to komi awa na omona baolakisanga na misu na ngai eza esika oyo ba tekisaka ba biloko ebengami na monoko ya lingala bambabola na omona awa ezambabola oyo babongisa yango na bamanzanza.
ID_LCANJA,Buku ya bana kelasi ya mitano ezolakisa bango kotanga pe kokoma.
ID_LCIVIO,Loboko ya motu esimbi karton ya kisi karton ya kisi yango eza na langi ya bozinga na makomi eza na langi ya moindu na mosaka na motane na moni ba komi na kisi yango dicrofenac eza kisi ya komela mpona ko soignier ba maladi.
ID_LCVUBW,Na bilili oyo twali komona awa balabala na moni ndeko moko azotambola na balabala oyo na moni ba mituka na moni ba nzete ya molai na moni pe ba ndako moko ya molai ya kitoko.
ID_LDWRZZ,Mukati mechitoro mune zvigumbu zvemizera yakasiyana zvakadurikidzana zvezvinwiwa zvakasiyana siyana. Parutivi pane munhurume mumwe chete akamira akazembera pachidziro.
ID_LEPTJM,Bilenge mibali bazosaka na bale ya match na kati ya stade bato ebele ba fandi na stade bazo tala bango.
ID_LFETUG,Na moni na kati ya ndako moko boye mwa mesa eza na ba mwa biloko likolo na yango na moni ba mwa eteni biteni ya ba mwa mbala oyo ya sukali na kati ya sane ya monene pe na moni bapondu na basane ya monene pe na ba mwa biloko oyo ebele ya kolia emonani baza kozela pabalay kolia pe eza mwa eyenga moko boye.
ID_LFOMIT,Muguta reharare munhurume ari kufamba akaisa maoko muhomwe aine kepesi uye masiki. Motikari ichena. Motokari dziri kufamba mumugwagwa denga rine makore.
ID_LFZTDM,Bilili oyo ba zali kolakisa biso awa ezali bongo na se ya mayi ba kamataki foto oyo na se ya mayi pe na se yamayi yango tozali komona nkoba koba o ya tozali koba ya mayi eza koba ya zamba te.
ID_LHDEEV,Nhundurwa dzine mavara ezerere netuchena hadzina kuibva. dzimwe dzacho dzakachekwa kuitwa madenderedzwa matatu.
ID_LIEJMC,Hembe yechikadzi yakareba ine ruvara rutema nezvinounya zveruvara rwakasiyana siyana. Irikutengeswa muchitoro nedzimwe hembe dzakananikwa. pane mabhegi akananikwa nevhiri remota ririkuoneka shure.
ID_LIOGPY,Ba mapapa ya sika oyo ya banabasi na moni eza na ba langi ekeseni na moni eza oyo eza na langi ya mosaka mosusu eza na langi ya pembe mosusu eza na langi ya moyindo na mosusu pe eza na langi ya chokola eza esika oyo bazo tekisa yango.
ID_LLASDQ,Nzvimbo ine vanhu vakasiyana siyana vari kufamba. Vamwe vakapfeka hembe dzine ruvara ruchena koitawo vamwe vakapfeka hembe dzine ruvara rutsvuku. Neche kurutivi kunoratidza kuti kune zvitoro.
ID_LLFEAD,Tsuro dzakati wandei dziri muchirugu chakagadzirwa nemapuranga uye nefenzi. Muchirugu umu mune mahuswa pasi kuitira kuti tsuro dzigarepo uye dzisabaiwa nematanda ari pasi.
ID_LMSRXP,Okuna biso oyo ezomonana ke eza cote ya libanda omona anterne parabolique elango pe eza ya kokauka sal ondire bato baza te bana bakendeki classe.
ID_LNPWHH,Bilenge mibali baza koyokola mecanique.
ID_LNYEZX,Shangu imwe yekuruboshwe pana mudiki yakavhara mberi nekumashure uye inoratidza kuti inopfekwa nguva dzechando nekuti inodziya.
ID_LPEIYY,Mwanasikana wechidiki akapfeka rokwe rake refu neshangu dzake mbiri uye akamira padhuze nechigaro.
ID_LRTXFY,Kambuyu katema kari kudya mashizha egirini kane makumbo mana ari kuoneka.
ID_LSWZUO,Mukomana ari mugiraundi rekutambira nhabvu. akapfeka jezi repingi nemasokisi matsvuku neshangu dzekutambisa nhabvu dzebhureki dzine mitsara michena.
ID_LTFSXS,Badessine mobali ba lati lunette ba komi ka fc eza logo.
