ID,Target
ID_HVVTQF,E awa na moni toza likolo ya ngomba moko ya monene na moni eza na mwana mwasi moko oyo azoleka na nzela moko na kati ya zamba wana e na moni pe pembeni na ye eza na ba mwa matiti ebele.
ID_HXGURG,Awa na moni toza na kati ya ndako moko ya monene na moni eza na ba tata ebele oyo ba fandi liboso na bango eza pe na ba tata misusu oyo ba fandi bazo solola.
ID_HXTVSU,Bili oyo ezali komonisa biso buku tozomona eza na ba dessin ya bana moke.
ID_HXUZOB,Esika bakondaka bato esi ekomi na zamba matiti ebele eboti eza ya mobeso eza na bakasa eza na langi ya pondo eza na mikasa moko lipeka peka etelemi kasa yango eza ya mobeso eza na langi ya mai ya pondo lipeka peka yango eza na langi ya shokola eza na bakasa mosusu ya kokauka.a na langi ya chokolat na langi ya mbwe.
ID_HYHDGB,Awa na moni ba lakisi biso kamwa étagere moko ya kitoko na moni ba silisi kobongisa yango ba pakoli yango langi ya pembe na moni eza ba étagere oyo ba tiaka na ba ndaku esika oyo ba bongisaka suki.
ID_HYKBKK,Awa na moni ba lakisi ngai bana basi eza bana basi mitano bazo sala biloko ya menuiserie bazo eza neti bazo tanga ba biloko ya menuiserie na ya couture eza bana basi bazo tanga biloko ya menuiserie na couture na kopakola ba langi.
ID_HYKQPA,"Chimushini chakatsvetwa pasi paivhu. Chine ruvara rutsvuku, rutema, ruchena. Chine mavhiri marefu neyanotenderera. Chine mibato mitema negirazi chepamusoro."
ID_HZNFNO,Mwana mobali oyo kitoko ye wana aza pembe kasi ba kangi ye suki ya kitoko aza na suki ya milai ye aza na nzoto ya pembe kasi alati neti kazaka ya mwindu kasi suki na ye eza na langi ya chokola pe neti mosaka.
ID_HZRRCJ,Oyo tozali bazali kolakisa biso motu ya mwana mobali elenge mobali oyo ba silisi kokata esuki tomoni bakati kitoko modelo bakati suki na ye ezali kitoko kasi tomoni suki na ye ezali ya mwindo kasi ezali kitoko kitoko na ndenge ba sali yango.
ID_IABFQG,Bana basi misato bazobeta bale ya voley boll ba oyo ya ngambo oyo balati pembe pembe ba oyo ya kuna balati mosaka bazobeta bale yango na mabele.
ID_IAQVWH,Ba soda ba telemi na ba polisi ba soda ba zali ba mikonzi ba lati ba pete ebele na lipeka mosusu aza polisi a telemi pembeni na bango ba zali pe na ba misusu na nsima bilongi na bango ezomona na se.
ID_IAZYFG,Na photo ndenge nazali komona eza photo bakangi photo place ba dessinaki bato misato na moni eza ba ndeko misato ya mibali moko akangi moninga na ye na lokolo oyo bakangi ye na lokolo pe tomoni na loketo na ye bakangi ye singa bazali kobenda.
ID_IBOQSR,Muchero unowanikwa mumunda nguva yekunaya. Muchero uyu unokura zvisingaite unonzi nywiwa. Nywiwa iri rine ruvara rwegirini kunze. Mukati maro rine ruvara rutsvuku nemhodzi dzichena nedzimwe dzakanoita dzitema.
ID_IFDPXA,Na elili oyo nazomona esika bazolakisa biso amwa esalemi na ndenge na yango moko ekeseni na misusu esalemi na libaya ya elengi ya bien na malafia ezali na etaleli ya elengi ya kosepelisa miso esika bazolakisa biso elengi na yango.ou.
ID_IGVBWB,Imba inoratidza kuti yakavakwa kare. Ikaiswa marata uyewo ine mudhuri wesemende. Hainawo kuzoiswa ruvara.
ID_IHETUB,Awa eza na kati ya kompani basalaya biloko ya mabende ba mashine oyo egumbaka ba mabende esala mambo ebele ya kompani basalaya biloko ya mabende ba biloko ya kosala ba bato bafungola ba biloko basala mambo ebele kaka eza ya biloko ya societe.
ID_IIDVMA,Ba ngomba moko ya minene minene ba ngomba yango eza na ba nzete ebele na ba matiti ebele na kati kati ya ba ngomba yango eza na mwa mai oyo eleki likolo ya mai wana ba tongi po moko ya monene makasi eza na ba mituka oyo ezoleka likolo ya po wana.
ID_IILLRK,Esika oyo ba tandeli biso pili pili euti na bilanga eza mofudin eza na ba langi ebele toza na langi ya motane toza na pili pili ya langa pondu toza na pili pili ya langa lilala toza pe na pili pili ya langi ya mosaka.
ID_IIOLEC,Poto ine ruvara rwesirivha rine goridhe iyi ine mubato. Yakavharwa nemuvharo une ruvara rwesirivha nemubato wegoridhewo zvakare.
ID_IJLJDF,Elenge ya mobali azotambola azokende wapi elenge ya mobali te ya mira.
ID_IJZINK,Na katikati ya balabala ya monene ba ndako ya milai eza mingi eza na ba lelisa ya kitoko na se na yango mituka eza mingi etelemi ya mwindu ya langi ya mbwe bato ba telemi na balabala yango ba nzete pe ezali nyonso eza esika moko.
ID_ILSQAM,Mapepa anoshandiswa nevarairidzi nevana vechikoro. Anoshandiswa kuita zvakasiyana siyana. Pana manira anoshandiswa kunyorerwa zvimwe zvinhu kana kuisa kumadziro.
ID_ILZBDG,Lipa boule batie na kati make ya kokalinga na musuni pembeni na yango frite ezali pe eza na ndunda mobesu na pembeni na yango.
ID_IMABFP,Motokari chena yakamira. Kumashure kwayo kune rori iri kutevera iri kufamba. Kumashure kwerori kune imwe motokari diki nhema iri kutevera. Kurutivi rweruboshwe rwerori kune mota tsvuku iriko zvakare.
ID_IMDKXQ,"Tafura dzinoshandiswa mumahofisi kugara, chigadzirwa kana chivezwa. Ichena ine maraini anochinjika machena nematema akaenzana mberi nechitema pakati chinotaridzawo ndokupakati payo. Ine cheya chena ine maoko matema. Kudivi kune kabati ine madhirowa."
ID_IMGJFD,Awa tozali kotala batu ba bilenge mibali oyo ba zali ba konzi tomoni ba lati kitoko ba lati ba kazaka ya kitoko toloki ba lati ba cravate toloki ba lati na ba chemise na kati tomoni ba zali kosala eloko ba bengi masano tomoni ba bafandi na ba kiti bango nyonso ba zali kokoma ba zali batu ya politiki.
ID_IMQQQV,Foto eza liboso na biso na moni mwana mwasi ya kitoko pe ya pembe mwana mwasi oyo aza na basuki moko ya kitoko mpenza azolakisa biso ndenge bakangaki ye suki na ye ya kitoko.
ID_INGTEI,Awa na moni ba lakisi biso tata moko oyo azoleka liboso ya ndako na moni tata yango alati kitoko makasi pembeni na moni eza na mwa ndako moko oyo ba pakoli yango langi ya pembe.
ID_INJFRV,Ishangu mbiri dzemativi ose emakumbo. Dzine ruvara rutema dzakatsvetwa pasi. Dzose dziine tambo dzokusungisa dzakakochekerwa pamusoro padzo.
ID_INNLQH,Na elili oyo tozali komona muselekete azali kotambola na matiti ya langi ya pondu donke oyo ezali muselekete.
ID_IODZNG,"Vanhu vakawanda vari kufamba mumugwagwa. Vamwe vari kufamba vakatakura zvinhu zvavari kutengesa. Kumativi kwemugwagwa kune misika yakarongwa iri kutengesa muriwo, matimati nehanyanisi."
ID_IOLJWF,"Nzvimbo ine miti, huswa nemazitombo. Pane mazitombo ane ruvara rutema neruvara ruchena. Koita miti ine mashizha ane ruvara rwegirini. Huswa huripo hune ruvara rwakachenerukira."
ID_IOSAJP,a unomiririra imwe nyika rwakagadzirwa namavara akasiyana anosanganisira matema yero ruvara ruchena rutsvuku neruvara rwakafanana nedenga risina makore rwakasvibiruka pakati paro.Awa.
ID_IQDIMJ,Na bilili oyo nali komona ba lakisi nga awa eza na kati ya ndako wana ba melaka masanga na moni ndeko mobali moko ya monene atelemi pe asimbi telefone na ye na moni mama moko alati bilamba ya mikuse.
ID_IQYLWJ,"Buku ya kelasi,buku ya kelasi."
ID_IRJYBB,Eleli oyo ezali kolakisa biso bilei kitoko biso ba kongole toliaka ezali fumbwa oyo ezali fumbwa batie na kati mwamba na pilipili pembeni donc ezali bilei kitoko ba bengi fumbwa.
ID_ISKCCH,Vanhu vari pakati penhandare vanova vana. Vatatu vakapfeka mbatya dzine girini uye tema. Umwe wakapfeka mbatya dzeyero. Vari pedyo nemudhuri pakanyorwa kuti Zim Cyber City.
ID_ISOCJR,Mboka ya
ID_ISSMME,Awa na moni eza esika ba sambelaka liboso na ngai nazo mona mesa likolo ya mesa nazo mona chapele moko ya molai ya kitoko mingi.
ID_ITMCTW,Maruva ari kuratidza kusvava uyezve mamwe akatumbuka asi zvatumbukwa zvacho zvasvava zvaoma. Pana mashizha akaoma ane ruvara rwebhurawuni mamwe ave neruvara ruchena. Aratidza kuti ari kudonha kubva pamashizha eruva iri.
ID_IUIMQR,Na bilili oyo nali komona awa eza ba mbuma ya kolia nde nali komona eza na ba langi ya pondu pe eza ebele.
ID_IVGGPA,Imba yakavakwa yakaita dendenedzwa ikapfurirwa neuswa. Dzimba idzi dzinowanzokuwanikwa kumusha dziri dzimba dzekubikira. Pamusuwo pacho pane munhu akamira. Nechekune rumwe rutivi rwemba iyi kuri kubuda motokari diki yakamira.
ID_IVNORQ,Michero yakasiyana siyana yakachekwa ikaiswa mubhodhoro mune mvura inodzivirira kuora kwawo kuti igozodyiwa munguva ichatevera.
ID_IVVGIB,Awa na moni eza na bato ebele oyo ba telemi esika moko na kati ya ndako liboso na bango eza na mwa mesa ya monene na ordinatere eza na mesa na mwa kopo ya komela mai.
ID_IWEWTQ,Logo ya pembe pe makomi na yango eza na langi ya bozenga basela yango mingi na kati ya ba societe na ba entreprise.
ID_IXDKJW,"Mucheka une ruvara rutema, ruchena nerutsvuku unogona kushandiswa iwo kumiririra nyika."
ID_IYXUVC,Maruva akasiyana siyana uyezve nemurume akabata hwahwa hwake uyezve akapfeka nhumbi yebhuruu ne jinhi ruva repepuri.
ID_IZARIE,"Mureza wenyika inonzi Dominica. Mureza uyu une zvikamo zvina zvine ruvara rwegirinhi uyezve yoita mitsara ine ruvara rweyero, mitema nemichena. Pakati payo ine denderedzwa ritsvuku rine nyeredzi dziri mukati dzine ruvara rwegirinhi neshiri."
ID_JADHES,Ndiro ine zvokudya zvinosanganisira mupunga uye nyama yemombe yakatsvukira. Parutivi pane imwe ndiro yegomba.
ID_JBDFJJ,Awa pe eza lokola eza na balabala nazomona motu moko lokola 20 mit ezali koleka nazomona pena ya pancarte moko ya entien.
ID_JCDLVE,Awa tozali komona bazali kolakisa biso ndako moko ya etage ezali na langi oyo ezali ya mosaka na pembe kasi tomoni ekoki na yango oyo babengi portai ezali ya mwindo kasi na cloture ezali ya pembe tomoni na bafololo ezali pembeni na yango.
ID_JCQMTM,Dzimba idzi dzine marata matsvuku. Dzimba idzi dzakachengeterwa nemidhuri. Midhuri iyi ndeyekirimu. Kumberi kwedzimba kune gunga.
ID_JCUBGG,Na elili oyo nazomona bazolakisa biso etaleli ya libanda esika bazolakisa biso fololo na kati ya ekolo esalema na nsima.
ID_JCXYBZ,Mukomana akapfeka hembe chena nemudhebhe webhuruu neshangu chena akabata bepa dema ari kufamba achienda nekune mvura. Akafuratira chivakwa chine ruvara rwebhuruu nemukomana akamira akapfeka tisheti ine ruvara rwebhuruu ine maoko mapfupi. Pane munhu akagara pasi ane hembe ine ruvara rutsvuku.
ID_JDBNBJ,"kana wakamira. Kumusoro wakapfeka hembe ina mavara akarerekera kuruvara rwechisoja. Ina mavara matema, mavara akarerekera kugirini namavara machena. Kuzasi wakapfeka mutirauzi wakabvaruka mumabvi. Mutirauzi uyu une ruvara rutema. Kumakumbo wakapfeka shangu mapatapata ane ruvara rutema nechepamusoro. Necheparutivi une kasimbi kane ruvara rwesirivheri."
ID_JDMXJQ,Mapundo akamera akawanda chaizvo anoratidza kuti ndeye ruvara rwebumhudza uye ndeye rudzi rumwe chete. Panoonekera sekuti pane panga pachisakurwa pachibviswa mapundo iwaya asi kuti achakawanda ari pasati abviswa.
ID_JEKZXG,E awa na moni ba lakisi biso ba saani oyo ba bombaka biloko na kati na mesa.
ID_JFEGKS,Murume mutsvuku ari pambozhanhare yake. Akapfeka chikabudura chitema uye shangu dzerudzi rwematenesi dzisina mushinda. Murume uyu ari kufamba mumugwagwa achipesana nemota chena.
ID_JFHUZS,Pine mibale ya motuka etoboki.
ID_JGYBLF,Mapushi erudzi rwepfumbu maviri. Rimwe rakatsika rimwe erudzi rwepfumbu. Ari kuratidza kusakara asi akachena zvawo. Akagara pasi perudzi rwepfumbu rine mitsetse mitema.
ID_JHGCDD,Nzvimbo ine maruva akawanda ane mashizha akasvibirira. Muri kubudikira munhurume mumwe chete akapfeka hembe yebhuruu nemudhebhe wakasvibirira akabatawo ngowani nerumwe ruoko rwake ine ruvara rwakasvibirira.
ID_JHHVQW,Musasa wokutengesera wakapfirirwa nemapurasitiki matema uri parutivi pemugwagwa wetara. Mumugwagwa mune munhu ari kufamba uye pane tambo dzemagetsi dziri kufamba dzichitevera mugwagwa.
ID_JIMMLA,Eya na moni ba tata mikolo ya mindele ba fandi esika moko bazo solola.
ID_JIWBNE,Awa na moni eza ba sapatu ya basi ba sapatu mingi eza kitoko penza na moni eza na ba langi mingi ba langi ya mosaka pe ba langi ya moyindo nde na moni yango.
ID_JKLYVJ,Zvishongo zvemumaoko zvakasungirirwa pamucheka. Pane wachi yakakura ine pamusoro pegoridhe. Yakashongedzwa mukati nechinhu chinengerize nechimwewo chiri kurutivi rwerudyi. Ine bhandi rebhurauni. Poita chimwe chishongedzo chitema chine pamwe pegoridhe. Zvishongedzo zvakanaka nekuti zvinowedzera vadzimai kunaka. Uyewo zvinoenderana nebhutsu kana mabhegi avanenge vakapakatira.
ID_JKWHQU,Vanhu vari kufamba mupevhumendi uye jurahoro. Miti dzakareba. Mashizha emujakaranda akadonhera pasi. Zvigubhu zvakadonhera zvakare pasi. Mopu.
ID_JLJRGG,Panzvimbo pane mishina inoshandiswa kugadzira migwagwa ine ruvara rweyero. Pane dzimba dzakapfirirwa nematenga matsvuku uye nzvimbo iyi yakakomberedzwa nemudhuri wakavakwa zvakasimba.
ID_JNBDOP,Sango rine sora rakaoma nemiti yakasvibira ine mashizha egirinhi. Rakakomberedzwa nehwaya ine mapouro esimbi machena uye miti midiki.
ID_JODRQI,Bendele bendele yango ezali bendele eza na langi boye ya bozinga eza pe na langi ya motane kasi yango bendele oyo ezali bendele ya mboka oyo nayebi te.
ID_JPKLRV,Esika nazali komona awa nazomona eza balabala bato ebele bazali koleka na balabala yango mpe nazomona eza lokola balabala yango epanzana nazomona ba salite nazomona ba nzete kweyi nazomona balabala yango ekoti koloba te eza nzela moko mwa mawa mpenza.
ID_JRCNAR,we wemunhukadzi wakarukwa uchishandiswa bvudzi rake rekuzvarwa naro rine ruvara rutema rareba zvokurembera kugotsi akarukwa achivhurwa mitsara mitsara ichirukwa kubva kuhuma ichidzokera kumashure.ure ichindosiiwa yakarembera.
ID_JRCNKZ,"Awa na moni eza drapeau drapeau wana eza na trois couleurs, couleur moko eza ya pembe na mosusu eza ya bleu na mosusu eza ya vert nde nazomona eza drapeau ya pembe."
ID_JSLETR,Nzvimbo ine matombo tombo nemiti. Miti iripo inoratidza kuti haina mashizha angori matanda akamira ane ruvara rwakachenerukira kwoita mazitombo akazara ane ruvara rutema neruvara rwakachenerukira.
ID_JTAVKT,Bato ebele bazali esika matanga ezali sanduku ya moto akufi ezali wana liboso moto moko azoyemba asimbi mikro na maboko oyo ematisaka mongongo ya moto.
ID_JTZFPP,Awa tozo mona ezali loboko loboko yango nazo mona neti eza loboko ya mwasi pe mwasi yango aza mwasi ya libala mpona lisapi ne ya mibale alati lopeto ezo lakisa ete aza mwasi ya libala.
ID_JVFLIH,Mukati memotokari. Inoratidza kuti itsva. Ine zvigaro zvine mavara matema neegireyi. Mune mabhandi anochengetedza vanhu kubva mujodzi. Parutivi payo pane ruva guru rine mashizha egirinhi.
ID_JVWWXY,Mhando yenyoka inonzi anakonda. Yakazvimonerera pamuti. Iri pedyo nemvura. Nyoka yacho ine madododo matema asi ine ruvara rweyero.
ID_JWAFPP,Na photo nazali bongo komona loboko soki totali malamu ndenge manzaka eza milayi ezali bongo loboko ya ndeko mwasi asimbi na loboko naye molangi ya moke pe nde bakomi na molangi yango ezali bongo mafuta ya basi yakomi pakola na nzoto.
ID_JXEBBV,Temberi imwe chete ine mudhuri mutsvuku. Pamusoro pawo pane chikwangwani chakanyorwa chichena chine mavara matema. Pamusoro pane denga remarata.
ID_JXFHBA,Shangu yerudzi rwetenesi iri imwe chete ine ruvara rwebhuruu neruchena pamberi pacho yakasungwa netambo.
ID_JZOPGC,Musikana wakarukwa zvakanaka zvinonwisa mvura. Nechemuzasi akarukwa madhiredhi achiti nama nama nemusoro. Nechekugotsi anosvika achinoungana kuita hata. Anobva anorembera achienda kumunhu wa shure.
ID_KAXPYS,Bilili oyo nazali komona awa nazomona ezali bongo mesa likolo ya mesa yango nazomona ba saani saani moko ezali bongo na mbisi ya mai sani mosusu na moni ezali na ndunda pe sani mosusu kuna na moni pe batie mapa na kati.
ID_KCSMOL,Vanhu vari munhandare vari kutamba mutambo webhora. Panoratidza kuti pane timu mbiri yevakapfeka zveyero kumusoro nevakapfeka zvebhuruu. Akapfeka zveyero ane bhora raari kuda kuedza kuti amhanye naro kuenda kunonwisa asi pane mumwe akapfeka zvebhuruu ari kuedzawo kumhanya kuti amuvharidzire. Pane vakagara vari kuona zviri kuitika nechekumberi.
ID_KCUAHT,Awa na moni bo lakisi biso batu oyo bazo sala sport ya volley baza bana basi ba lati pilote.
ID_KDCLWN,Mopu imwe chete iri pasi. Ine ruvara rutsvuku negireyi. Ine mubato mutema.
ID_KDXEAT,Elili oyo ekolakisa elili na kati ya bendela bilili na kati ya bendela bendela ya ba langi ya mosaka nzela ya mosaka na likolo nzela ya pembe eleki nzela ya mwindu na se pe ya mosaka na kati ezali elili ya maboko mibale ya motane esimbi maseke na bikoti ya motane pe mosaka..
ID_KGNJCZ,Musoro wemunhukadzi une vhudzi rakasungwa zvakanaka. Vhudzi iri riri kusungwa zvipundu zvipundu richibva kumberi richidzoka kumashure uye vhudzi racho rine ruvara rwebhurawuni ruri kuonekwa nechekure asi pasi paro pane ruvara rutema.
ID_KHKIOB,Tsoko shanu dziri kubudikira mujinga memuti une midzi yakabudikira yakakura zvikuru. Tsoko idzi dzine ruvara rutema neruchena kumeso kwadzo nekumusana. Dziri mumahuswa egirinhi.
ID_KHNWAX,Ezali sapato ya mobali sapato yango eza na se yango kasi yango sapato yango eza na langi ya pembe eza pe na langi boye eza neti ya sika kasi sapato yango eza na mosika.
ID_KITUNQ,Motokari iri kufamba iri mumugwagwa mukuru uyezve yadarika nepane bhiriji rihombesa rine marambi akawanda machena neepepuru.
ID_KJKKHS,Eya na moni bato ebele ba telemi na ndako pembeni ya motuka nayebi te bato sala nini.
ID_KJPMTZ,Awa tozali komona ezali esika oyo mabele ekweyi ebukani esika oyo ba benga erosion tomoni bato mingi bazali wana bazali kotala ndenge nini mabele ebukanaki bazali kokamwa bazali kokamwa mingi.
ID_KJVWAL,Uyu mudziyo uyu tinoushandisa kutesita zvinhu zvedu zvese zvemagetsi uyezve uri mukara yeredhi uyezve una manhamba aripo pauri mudziyo uyu.
ID_KMVRGB,o rudiki rwuna makotopeya mana nemabhanana erudzi rwemadiki nepaini epuro yakasiiwa chekumuromo chisina kubviswa. Zvakarongedzwa zvakanaka. Zviri patafura repuranga zvinoratidza kuti zvinhu izvi zvichiri fureshi kunze kwemabhanana ava kuratidza kuda kusvava nekutsva.Pane mamwe mativi.
ID_KNAKMY,Mafirijongo chikafu chakabikwa nemutoo unoshamisa uye unouyemurika chinoti nyama magirini mambatatisi nezvimwe zvakawanda wanda zvakasanganiswa ipapo kudya namambo.
ID_KNYOLJ,Ezali alimentation kote batekisaka ba biloko ya kolia.
ID_KPHGHG,Bile ezali na langi misato langi na likolo ezali na langi ya mosaka na katikati ezali na langi ya pondu na se ezali na langi ya motane katikati ezali na minzoto moko ezali na langi ya pembe.
ID_KQDYTS,Mudzimai ari kufamba mumugwagwa. Wakapfeka hembe ine maoko marefu. Hembe yake ine ruvara rweyero neruvara ruchena neruvara rutema. Mumawoko akapendekera bhegi rine ruvara rutema. Mumusoro ane dhugu rine ruvara rutema zvakare.
ID_KQOSNA,Batanai mo inzvimbo ine zvitoro zvakawanda zviri mairi. Chimwe chezvitoro chiripo iti vhisi. Pane motokari mbiri chena nenhema dzakamira pamberi pechivakwa ichi.
ID_KQOZUQ,Awa na moni eza na ba ndako oyo eza pembeni ya balabala na moni na balabala eza na ba mituka oyo etelemi na moni pe awa liboso ya ba ndako eza na ba mwa mandalala moko ya kitoko.
ID_KQXUZF,Madzimai amwe ari kufamba vamwe vakagara pamusika vachitengesa jinja nezvimwe zvakasiyana izvo zvinoita kuti vawane mari vakwanise kuchengeta mhuri dzavo.
ID_KRJRRI,Munhu akabata banga neruoko rwake rworudyi. Rworuboshwe rwakabata domatisi rwakaritsigira kuti risadonha achiri cheka cheka neruoko rwake rworudyi. Zvinoita kuti tifungidzire kuti pane zvaari kubika uye ari muimba yekubikira.
ID_KTMEGI,Namoni awa eza na stade ya baskete namoni bana mibali bazobeta baskete.
ID_KTXNJJ,Awa na ngai nazomona ndako moko ya matiti na kati na yango nazomona bato bafukami bazosambela.
ID_KTZGRZ,Nzvimbo inodzidza vanhu nezvekuchaira motikari. Pane madhiramu aripo akarongwa uye pane mota chena iri kuratidza kuti ine munhu mukati. Madhiramu aya anoshandiswa kuti vanhu vadzidze kupinda pakamanikana vasingakwesherani nevamwe. Uyewo pane imwe mota nhema inotori pakati pemadhiramu. Chena iri kuratidza kuti yabuda mumadhiramu.
ID_KUAFOJ,Miti ine mapazi akawanda uye mashizha egirinhi. Pasi pane zvidhinha zvakakomberedza majecha machena akaunganidzwa okuvakisa.
ID_KVBDQL,Mwana mudiki wakabata sumburena yebhuruu kunze mukati ine ruvara rwesirivheri. Mumakumbo mwana uyu wakapfeka mapushi eruvara rwenhundurwa. Nechekumusoro wakapfeka hembe ine mavara mavara. Une chikabudura chebhuruu.
ID_KVDOAK,Na bilili oyo tozali bongo komona photo ya libota libota tozomona ndeko ya mwasi ya mokolo oyo akoki kozala mama na bango asimbi mwana moko ya mwasi pe pembeni na ye tozomona mwana moko ya mobali ya muke.
ID_KVEFCF,Liboso na nga awa na moni ba zwi kamwa insecte nde bao lakisa biso awa ba tika yango likolo ya tapi po tomonaka yango malamu.
ID_KVLQAJ,Liboso na ngai nazomona eloko moko ya kitoko mingi likolo na yango namoni bakomi na monoko ya lopoto bacon papaya.
ID_KWGXEV,Masofa akagadzirwa nematanda. Ane matanda ane ruvara rutema neruvara rwakachenurukira. Nechepamusoro pawo ane ruvara ruchena. Masofa aya anoratidza kuti akanaka uye anoyevedza kuona akagadzirwa zvine unyanzvi.
ID_KWONMZ,Awa na moni eza na ba tata ebele oyo ba telemi esika moko na kati ya kilasi na moni liboso na bango eza na mwa mesa oyo eza na ba buku na mwa molangi ya mai likolo na moni ba tata yango ba lati ndenge moko eza neti baza ba zuzi na mwana mobali moko oyo atelemi katikati na bango.
ID_KXHRFU,Na foto oyo na moni ba lakisi nga awa eza ba joueur ba telemi na kati ya terrain bali ko kanga bango foto pe ba lati bilamba ekokani me oyo wa liboso teko oyo alati bilamba ya langi ya mosaka.
ID_KXUYAU,Mugwagwa usina tara uri mudhorobha. Mugwagwa uyu wakanangana nechitoro chinonzi Fan N City. Kunze kwechitoro ichi kwakapakwa motokari zhinji dzine ruvara rwakasiyana.
ID_KXVLRC,Na elili oyo nazomona esika bazolakisa biso motuka motuka eza na langi ya mobesu bafongoli na nsima esika nazomona ezali na masaki ya kitungulu mibale.
ID_KYQFZI,Ba karton ya ba cahier ya ba farde ba late ba bic ya koteka mpona bana ya kelasi.
ID_KYRBIL,Foto oyo elakisi biso na kati ya ndako moko ndako oyo eza ya kitoko mpenza pe eza ya pembe na ndako oyo na moni mwana mwasi ya moke avandi likolo ya mesa pe pembeni yango asimbi mwa televizio moko ya monene.
ID_KYSXGP,Ndako oyo ezali na porte ya moindo pe mwana moko atelemi liboso ya lopango oyo na kati ya ndako wana likolo ba komi makomi ezali na langi ya mayi ya pondu.
ID_KZHIEW,Mudondo pane mauswa nerukadzo hune hunde mbiri kuzasi hwakabatana kumusoro hune mhanda dzakawanda hwakatemwa mumatavi kukasara matete kuruboshwe padavi rakatemwa pane gomarara rakamera rine ruva dzvuku.
ID_KZOKGB,Awa nazali komona biloko oyo ba salelaka na bilanga ba bengaka yango kongo pe kuna na liboso na moni mwa bilanga ba loni biloko lokola ba choux eza komonana kuna liboso.
ID_KZSWED,Chikoro chakakura zvikuru chine makirasi romo akawanda zvikuru uye chakavakwa chine ruvara rweyero uyezve midhuri yayo yakarongwa iri nemutsetse uyezve chikoro ichi chakapoteredzwa newaya.
ID_LBCZYP,Awa eza kiti nazomona esika ya batuku nini ya koya kolekisa ngonga ntango ba silisi nzomi oya ba fandi omeli eza na ba kiti ba bongisi eza ba kiti oyo ba sali yango ya mabaya eza na langi ya chokola.
ID_LBHOTH,Nzvimbo ine zvitsvina pane vanhu vakamira nevamwe vakagara. Pane mumwe akazembera chingoro chakabheurwa. Pane pane rori iripo ine ruvara ruchena nekamutsara katema padivi kakanyorwa nemavara machena.
ID_LBNNVO,Elili oyo na zali ko mona awa na zali komona ba kiti ya kitoko oyo bato ba lingaka mingi kotia na sima ndako to esika bato ba sololaka libanda tomoni pe esika yango ba kiti ezali ebele.
ID_LBOBOR,I eza pene pene ya zamba na kati ya mai eza na ba nzete na matiti ba nzete yango eza na kasa eza na langi ya pondu matiti yango pe eza na ba kasa eza na langi ya pondu matiti moko eza ya kokauka matiti mosusu eza ya mobeso na loboko ya mwasi ya mai oyo.A.Eza na zamba.
ID_LBPCDU,Murume akazembera pasimbi ine ruvara rweyero. Akapfeka hembe tema netarauzi rejini. Pamberi pake pane murume akagara akaisa masiki pamuromo akabata mari muruoko rwerudyi. Ruoko rweruboshwe rwune wachi uye ari kutengesa mamasiki.
ID_LBUPDF,Bandeko esika tokomi awa esika tokomi awa naomona baolakisanga na misu na ngai eza esika oyo batekisaka babiloko ebengami na monoko ya lingala bambabola naomona awa eza bambola oyo babongisaka yango na bamanzanza.
ID_LCANJA,Ya bana-kelasi ya mitano ezolakisa bango kotanga pe kokoma.
ID_LCIVIO,"Loboko ya motu esimbi karton ya kisi karton ya kisi yango eza na langi ya bozinga na makomi eza na langi ya moindo na mosaka na motane na moni bakomi na kisi yango diklopenaq eza kisi ya komela mpona koswagne ba maladi.s,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'oreille,tomato,roi,pain d'ore."
ID_LCVUBW,Na bilili oyo twali komona awa balabala moni ndeko moko azotambola na balabala oyo amoni ba mituka amoni ba nzete ya molai amoni pe ba ndako moko ya molai ya kitoko.
ID_LDWRZZ,Mukati mechitoro mune zvigubhu zvemizera yakasiyana zvakadurikidzana zvezvinwiwa zvakasiyana siyana. Parutivi pane munhurume mumwe chete akamira akazembera pachidziro.
ID_LEPTJM,Bilenge mibali bazosaka na bale ya match na kati ya stade bato ebele bafandi na stade bazotala bango.
ID_LFETUG,Na moni na kati ya ndako moko boye mwa mesa eza na ba mwa biloko likolo na yango na moni ba mwa eteni pe eteni ya ba mwa mbala oyo ya sukali na kati ya sane ya monene pe na moni ba pondu na ba sane ya monene pe na ba mwa biloko oyo ebele ya kolia monani baza kozela bato baya kolia pe eza mwa eyenga moko.mokoboye.
ID_LFOMIT,Muguta reHarare. Munhurume ari kufamba akaisa maoko muhomwe aine kepesi uye masiki. Motikari ichena. Motokari dziri kufamba mumugwagwa. Denga rine makore.
ID_LFZTDM,Bilili oyo bazali kolakisa biso awa ezali bongo na se ya mai bakamataki foto oyo na se ya mai pe na se ya mai yango tozali komona nkoba nkoba awa ezali nkoba ya mai eza nkoba ya zamba te.
ID_LHDEEV,Nhundurwa dzine mavara ezerere netuchena. Hadzina kuibva. Dzimwe dzacho dzakachekwa kuitwa madenderedzwa matatu.
